x0,x1,x2,t
8.33141,1.31414,34.055,60.814
8.26124,1.26238,33.975,60.815
8.19125,1.21175,33.8948,60.816
8.12145,1.16226,33.8142,60.817
8.05186,1.11388,33.7333,60.818
7.98248,1.0666,33.6522,60.819
7.91332,1.02041,33.5709,60.82
7.84439,0.975308,33.4893,60.821
7.7757,0.931272,33.4076,60.822
7.70726,0.888293,33.3256,60.823
7.63907,0.846359,33.2435,60.824
7.57114,0.805457,33.1612,60.825
7.50348,0.765575,33.0788,60.826
7.43611,0.726701,32.9962,60.827
7.36901,0.688823,32.9135,60.828
7.30221,0.651926,32.8307,60.829
7.23571,0.616,32.7478,60.83
7.16951,0.58103,32.6648,60.831
7.10363,0.547005,32.5817,60.832
7.03806,0.513911,32.4986,60.833
6.97282,0.481735,32.4155,60.834
6.90791,0.450465,32.3323,60.835
6.84333,0.420088,32.2491,60.836
6.7791,0.39059,32.1659,60.837
6.71521,0.361958,32.0826,60.838
6.65168,0.334181,31.9994,60.839
6.58851,0.307244,31.9162,60.84
6.52569,0.281135,31.833,60.841
6.46325,0.255841,31.7498,60.842
6.40117,0.231349,31.6667,60.843
6.33948,0.207646,31.5836,60.844
6.27816,0.18472,31.5006,60.845
6.21722,0.162558,31.4177,60.846
6.15668,0.141147,31.3348,60.847
6.09652,0.120475,31.252,60.848
6.03676,0.100529,31.1693,60.849
5.9774,0.0812957,31.0867,60.85
5.91844,0.0627641,31.0042,60.851
5.85988,0.0449214,30.9218,60.852
5.80173,0.0277553,30.8395,60.853
5.74399,0.0112538,30.7573,60.854
5.68666,-0.00459525,30.6752,60.855
5.62975,-0.0198037,30.5933,60.856
5.57326,-0.0343835,30.5115,60.857
5.51718,-0.0483463,30.4298,60.858
5.46152,-0.0617038,30.3483,60.859
5.40629,-0.0744676,30.267,60.86
5.35148,-0.0866489,30.1857,60.861
5.2971,-0.0982592,30.1047,60.862
5.24315,-0.10931,30.0238,60.863
5.18963,-0.119811,29.943,60.864
5.13653,-0.129775,29.8625,60.865
5.08387,-0.139212,29.7821,60.866
5.03164,-0.148133,29.7018,60.867
4.97984,-0.156548,29.6218,60.868
4.92848,-0.164467,29.5419,60.869
4.87755,-0.171902,29.4622,60.87
4.82705,-0.178863,29.3827,60.871
4.77699,-0.185358,29.3034,60.872
4.72737,-0.191399,29.2243,60.873
4.67818,-0.196996,29.1454,60.874
4.62943,-0.202157,29.0666,60.875
4.58111,-0.206893,28.9881,60.876
4.53323,-0.211212,28.9097,60.877
4.48579,-0.215125,28.8316,60.878
4.43878,-0.21864,28.7536,60.879
4.39221,-0.221767,28.6759,60.88
4.34607,-0.224514,28.5984,60.881
4.30036,-0.22689,28.521,60.882
4.25509,-0.228904,28.4439,60.883
4.21025,-0.230564,28.367,60.884
4.16584,-0.231878,28.2903,60.885
4.12186,-0.232855,28.2138,60.886
4.07832,-0.233504,28.1375,60.887
4.0352,-0.233831,28.0614,60.888
3.99251,-0.233845,27.9855,60.889
3.95024,-0.233553,27.9099,60.89
3.90841,-0.232964,27.8344,60.891
3.86699,-0.232084,27.7592,60.892
3.826,-0.23092,27.6842,60.893
3.78543,-0.229481,27.6094,60.894
3.74528,-0.227773,27.5348,60.895
3.70555,-0.225803,27.4604,60.896
3.66624,-0.223578,27.3863,60.897
3.62734,-0.221104,27.3123,60.898
3.58886,-0.218389,27.2386,60.899
3.55078,-0.215438,27.1651,60.9
3.51312,-0.212258,27.0918,60.901
3.47587,-0.208855,27.0187,60.902
3.43902,-0.205236,26.9459,60.903
3.40258,-0.201405,26.8732,60.904
3.36654,-0.19737,26.8008,60.905
3.3309,-0.193135,26.7286,60.906
3.29566,-0.188707,26.6565,60.907
3.26081,-0.184091,26.5847,60.908
3.22637,-0.179292,26.5132,60.909
3.19231,-0.174315,26.4418,60.91
3.15864,-0.169167,26.3706,60.911
3.12536,-0.163851,26.2997,60.912
3.09247,-0.158373,26.229,60.913
3.05996,-0.152738,26.1584,60.914
3.02784,-0.14695,26.0881,60.915
2.99609,-0.141014,26.018,60.916
2.96472,-0.134935,25.9481,60.917
2.93372,-0.128717,25.8785,60.918
2.9031,-0.122364,25.809,60.919
2.87284,-0.115881,25.7397,60.92
2.84296,-0.109272,25.6707,60.921
2.81343,-0.10254,25.6018,60.922
2.78427,-0.0956906,25.5332,60.923
2.75547,-0.0887266,25.4647,60.924
2.72703,-0.081652,25.3965,60.925
2.69895,-0.0744705,25.3285,60.926
2.67121,-0.0671857,25.2606,60.927
2.64383,-0.0598011,25.193,60.928
2.61679,-0.0523201,25.1256,60.929
2.5901,-0.044746,25.0584,60.93
2.56375,-0.0370821,24.9913,60.931
2.53774,-0.0293316,24.9245,60.932
2.51207,-0.0214975,24.8579,60.933
2.48674,-0.0135828,24.7915,60.934
2.46173,-0.00559043,24.7252,60.935
2.43706,0.00247674,24.6592,60.936
2.41271,0.010616,24.5934,60.937
2.38869,0.0188245,24.5277,60.938
2.36499,0.0270999,24.4623,60.939
2.34162,0.0354394,24.397,60.94
2.31855,0.0438407,24.332,60.941
2.29581,0.0523014,24.2671,60.942
2.27337,0.060819,24.2025,60.943
2.25125,0.0693914,24.138,60.944
2.22943,0.0780164,24.0737,60.945
2.20791,0.0866919,24.0096,60.946
2.1867,0.0954157,23.9457,60.947
2.16579,0.104186,23.8819,60.948
2.14517,0.113001,23.8184,60.949
2.12485,0.121858,23.755,60.95
2.10482,0.130756,23.6919,60.951
2.08508,0.139693,23.6289,60.952
2.06563,0.148667,23.5661,60.953
2.04646,0.157677,23.5035,60.954
2.02757,0.166722,23.441,60.955
2.00896,0.175799,23.3788,60.956
1.99063,0.184907,23.3167,60.957
1.97257,0.194044,23.2548,60.958
1.95479,0.20321,23.1931,60.959
1.93727,0.212404,23.1316,60.96
1.92002,0.221623,23.0703,60.961
1.90304,0.230866,23.0091,60.962
1.88632,0.240133,22.9481,60.963
1.86985,0.249423,22.8873,60.964
1.85365,0.258733,22.8266,60.965
1.8377,0.268064,22.7662,60.966
1.822,0.277414,22.7059,60.967
1.80656,0.286783,22.6457,60.968
1.79136,0.296169,22.5858,60.969
1.77641,0.305571,22.526,60.97
1.7617,0.31499,22.4664,60.971
1.74723,0.324423,22.407,60.972
1.73301,0.333871,22.3477,60.973
1.71901,0.343333,22.2886,60.974
1.70526,0.352807,22.2297,60.975
1.69173,0.362294,22.171,60.976
1.67844,0.371793,22.1124,60.977
1.66537,0.381303,22.054,60.978
1.65253,0.390824,21.9957,60.979
1.63991,0.400356,21.9376,60.98
1.62752,0.409897,21.8797,60.981
1.61534,0.419448,21.822,60.982
1.60338,0.429008,21.7644,60.983
1.59164,0.438577,21.707,60.984
1.58011,0.448155,21.6497,60.985
1.56879,0.457741,21.5926,60.986
1.55768,0.467335,21.5357,60.987
1.54678,0.476937,21.4789,60.988
1.53608,0.486547,21.4223,60.989
1.52558,0.496164,21.3658,60.99
1.51529,0.505789,21.3096,60.991
1.50519,0.515421,21.2534,60.992
1.49529,0.525061,21.1975,60.993
1.48559,0.534707,21.1416,60.994
1.47608,0.544361,21.086,60.995
1.46677,0.554023,21.0305,60.996
1.45764,0.563691,20.9752,60.997
1.4487,0.573367,20.92,60.998
1.43995,0.583051,20.8649,60.999
1.43138,0.592742,20.8101,61
1.42299,0.602441,20.7554,61.001
1.41479,0.612147,20.7008,61.002
1.40676,0.621862,20.6464,61.003
1.39891,0.631585,20.5921,61.004
1.39124,0.641316,20.538,61.005
1.38374,0.651056,20.4841,61.006
1.37641,0.660805,20.4303,61.007
1.36925,0.670563,20.3767,61.008
1.36227,0.680331,20.3232,61.009
1.35545,0.690109,20.2698,61.01
1.34879,0.699896,20.2167,61.011
1.34231,0.709695,20.1636,61.012
1.33598,0.719504,20.1107,61.013
1.32982,0.729324,20.058,61.014
1.32381,0.739156,20.0054,61.015
1.31796,0.749,19.953,61.016
1.31227,0.758857,19.9007,61.017
1.30674,0.768727,19.8486,61.018
1.30136,0.77861,19.7966,61.019
1.29613,0.788507,19.7447,61.02
1.29106,0.798418,19.693,61.021
1.28613,0.808344,19.6415,61.022
1.28135,0.818286,19.5901,61.023
1.27672,0.828244,19.5388,61.024
1.27224,0.838218,19.4877,61.025
1.2679,0.84821,19.4367,61.026
1.2637,0.858219,19.3859,61.027
1.25964,0.868246,19.3352,61.028
1.25573,0.878292,19.2847,61.029
1.25196,0.888358,19.2343,61.03
1.24832,0.898444,19.1841,61.031
1.24482,0.908551,19.134,61.032
1.24146,0.918679,19.084,61.033
1.23823,0.928829,19.0342,61.034
1.23514,0.939002,18.9845,61.035
1.23218,0.949198,18.935,61.036
1.22935,0.959419,18.8856,61.037
1.22665,0.969664,18.8364,61.038
1.22408,0.979935,18.7873,61.039
1.22164,0.990232,18.7383,61.04
1.21932,1.00056,18.6895,61.041
1.21713,1.01091,18.6408,61.042
1.21507,1.02129,18.5923,61.043
1.21313,1.0317,18.5439,61.044
1.21132,1.04214,18.4956,61.045
1.20963,1.05261,18.4475,61.046
1.20806,1.06311,18.3995,61.047
1.20661,1.07365,18.3517,61.048
1.20528,1.08421,18.304,61.049
1.20407,1.09482,18.2564,61.05
1.20297,1.10545,18.209,61.051
1.202,1.11613,18.1617,61.052
1.20114,1.12684,18.1145,61.053
1.2004,1.13758,18.0675,61.054
1.19977,1.14837,18.0206,61.055
1.19926,1.15919,17.9739,61.056
1.19886,1.17006,17.9273,61.057
1.19857,1.18096,17.8808,61.058
1.19839,1.19191,17.8345,61.059
1.19833,1.2029,17.7883,61.06
1.19837,1.21393,17.7423,61.061
1.19853,1.22501,17.6964,61.062
1.19879,1.23614,17.6506,61.063
1.19917,1.24731,17.6049,61.064
1.19965,1.25853,17.5594,61.065
1.20024,1.26979,17.514,61.066
1.20093,1.28111,17.4688,61.067
1.20173,1.29247,17.4237,61.068
1.20264,1.30389,17.3787,61.069
1.20365,1.31536,17.3339,61.07
1.20477,1.32688,17.2892,61.071
1.20599,1.33846,17.2446,61.072
1.20732,1.35009,17.2002,61.073
1.20874,1.36178,17.1559,61.074
1.21027,1.37353,17.1118,61.075
1.21191,1.38533,17.0677,61.076
1.21364,1.3972,17.0238,61.077
1.21548,1.40912,16.9801,61.078
1.21741,1.42111,16.9365,61.079
1.21945,1.43315,16.893,61.08
1.22159,1.44527,16.8496,61.081
1.22382,1.45744,16.8064,61.082
1.22616,1.46968,16.7633,61.083
1.2286,1.48199,16.7203,61.084
1.23113,1.49437,16.6775,61.085
1.23376,1.50681,16.6348,61.086
1.23649,1.51933,16.5923,61.087
1.23932,1.53191,16.5499,61.088
1.24225,1.54457,16.5076,61.089
1.24527,1.5573,16.4654,61.09
1.24839,1.57011,16.4234,61.091
1.25161,1.58299,16.3815,61.092
1.25492,1.59595,16.3397,61.093
1.25833,1.60899,16.2981,61.094
1.26184,1.6221,16.2566,61.095
1.26544,1.6353,16.2153,61.096
1.26914,1.64858,16.174,61.097
1.27293,1.66194,16.1329,61.098
1.27682,1.67538,16.092,61.099
1.28081,1.68891,16.0512,61.1
1.28489,1.70253,16.0105,61.101
1.28907,1.71623,15.9699,61.102
1.29334,1.73002,15.9295,61.103
1.29771,1.7439,15.8892,61.104
1.30217,1.75787,15.849,61.105
1.30672,1.77194,15.809,61.106
1.31138,1.7861,15.7691,61.107
1.31612,1.80035,15.7293,61.108
1.32097,1.8147,15.6897,61.109
1.3259,1.82915,15.6502,61.11
1.33094,1.84369,15.6109,61.111
1.33606,1.85834,15.5716,61.112
1.34129,1.87308,15.5325,61.113
1.3466,1.88793,15.4936,61.114
1.35202,1.90289,15.4548,61.115
1.35753,1.91794,15.4161,61.116
1.36313,1.93311,15.3775,61.117
1.36883,1.94838,15.3391,61.118
1.37463,1.96377,15.3008,61.119
1.38052,1.97926,15.2626,61.12
1.3865,1.99486,15.2246,61.121
1.39259,2.01058,15.1867,61.122
1.39877,2.02641,15.149,61.123
1.40504,2.04236,15.1114,61.124
1.41142,2.05843,15.0739,61.125
1.41789,2.07462,15.0366,61.126
1.42445,2.09092,14.9993,61.127
1.43112,2.10735,14.9623,61.128
1.43788,2.1239,14.9253,61.129
1.44474,2.14058,14.8885,61.13
1.4517,2.15738,14.8519,61.131
1.45876,2.17431,14.8154,61.132
1.46591,2.19137,14.779,61.133
1.47317,2.20856,14.7427,61.134
1.48052,2.22588,14.7066,61.135
1.48797,2.24333,14.6707,61.136
1.49553,2.26092,14.6348,61.137
1.50318,2.27865,14.5991,61.138
1.51094,2.29652,14.5636,61.139
1.51879,2.31452,14.5282,61.14
1.52675,2.33267,14.4929,61.141
1.53481,2.35096,14.4577,61.142
1.54297,2.36939,14.4228,61.143
1.55123,2.38797,14.3879,61.144
1.5596,2.4067,14.3532,61.145
1.56807,2.42558,14.3186,61.146
1.57665,2.4446,14.2842,61.147
1.58533,2.46378,14.2499,61.148
1.59411,2.48312,14.2158,61.149
1.603,2.50261,14.1818,61.15
1.612,2.52226,14.1479,61.151
1.6211,2.54206,14.1142,61.152
1.63031,2.56203,14.0806,61.153
1.63963,2.58216,14.0472,61.154
1.64905,2.60246,14.014,61.155
1.65859,2.62292,13.9808,61.156
1.66823,2.64355,13.9478,61.157
1.67798,2.66435,13.915,61.158
1.68785,2.68532,13.8823,61.159
1.69782,2.70646,13.8498,61.16
1.70791,2.72778,13.8174,61.161
1.71811,2.74927,13.7852,61.162
1.72842,2.77095,13.7531,61.163
1.73884,2.7928,13.7212,61.164
1.74938,2.81484,13.6894,61.165
1.76004,2.83706,13.6578,61.166
1.77081,2.85946,13.6263,61.167
1.7817,2.88206,13.595,61.168
1.7927,2.90484,13.5638,61.169
1.80382,2.92781,13.5328,61.17
1.81506,2.95098,13.5019,61.171
1.82642,2.97435,13.4713,61.172
1.8379,2.99791,13.4407,61.173
1.8495,3.02167,13.4103,61.174
1.86122,3.04563,13.3801,61.175
1.87306,3.0698,13.3501,61.176
1.88503,3.09417,13.3202,61.177
1.89712,3.11874,13.2904,61.178
1.90934,3.14353,13.2609,61.179
1.92168,3.16853,13.2315,61.18
1.93415,3.19374,13.2022,61.181
1.94675,3.21917,13.1732,61.182
1.95947,3.24481,13.1443,61.183
1.97232,3.27068,13.1155,61.184
1.98531,3.29676,13.0869,61.185
1.99842,3.32307,13.0585,61.186
2.01167,3.34961,13.0303,61.187
2.02505,3.37638,13.0023,61.188
2.03856,3.40337,12.9744,61.189
2.05221,3.4306,12.9467,61.19
2.06599,3.45806,12.9192,61.191
2.07991,3.48576,12.8918,61.192
2.09397,3.5137,12.8646,61.193
2.10817,3.54188,12.8376,61.194
2.12251,3.5703,12.8108,61.195
2.13698,3.59897,12.7842,61.196
2.1516,3.62788,12.7578,61.197
2.16637,3.65705,12.7315,61.198
2.18127,3.68647,12.7054,61.199
2.19633,3.71615,12.6796,61.2
2.21152,3.74608,12.6539,61.201
2.22687,3.77627,12.6284,61.202
2.24236,3.80673,12.6031,61.203
2.25801,3.83744,12.5779,61.204
2.2738,3.86843,12.553,61.205
2.28975,3.89969,12.5283,61.206
2.30585,3.93121,12.5038,61.207
2.3221,3.96301,12.4795,61.208
2.33851,3.99509,12.4553,61.209
2.35508,4.02745,12.4314,61.21
2.3718,4.06008,12.4077,61.211
2.38868,4.09301,12.3842,61.212
2.40573,4.12621,12.3609,61.213
2.42293,4.15971,12.3379,61.214
2.4403,4.1935,12.315,61.215
2.45783,4.22758,12.2923,61.216
2.47553,4.26196,12.2699,61.217
2.49339,4.29664,12.2477,61.218
2.51142,4.33162,12.2257,61.219
2.52963,4.3669,12.204,61.22
2.548,4.40249,12.1824,61.221
2.56654,4.4384,12.1611,61.222
2.58526,4.47461,12.14,61.223
2.60416,4.51114,12.1192,61.224
2.62323,4.54798,12.0986,61.225
2.64247,4.58515,12.0782,61.226
2.6619,4.62263,12.0581,61.227
2.68151,4.66045,12.0382,61.228
2.7013,4.69859,12.0185,61.229
2.72127,4.73706,11.9991,61.23
2.74143,4.77587,11.98,61.231
2.76177,4.81501,11.9611,61.232
2.7823,4.85449,11.9425,61.233
2.80303,4.89431,11.9241,61.234
2.82394,4.93448,11.906,61.235
2.84504,4.97499,11.8881,61.236
2.86634,5.01586,11.8705,61.237
2.88784,5.05707,11.8532,61.238
2.90953,5.09864,11.8362,61.239
2.93142,5.14058,11.8194,61.24
2.95351,5.18287,11.8029,61.241
2.97581,5.22552,11.7867,61.242
2.9983,5.26854,11.7708,61.243
3.02101,5.31194,11.7551,61.244
3.04392,5.3557,11.7398,61.245
3.06703,5.39984,11.7248,61.246
3.09036,5.44436,11.71,61.247
3.1139,5.48925,11.6956,61.248
3.13766,5.53453,11.6814,61.249
3.16162,5.5802,11.6676,61.25
3.18581,5.62626,11.6541,61.251
3.21021,5.67271,11.6409,61.252
3.23484,5.71955,11.628,61.253
3.25969,5.76679,11.6155,61.254
3.28476,5.81443,11.6033,61.255
3.31005,5.86248,11.5914,61.256
3.33558,5.91093,11.5799,61.257
3.36133,5.95979,11.5687,61.258
3.38732,6.00906,11.5578,61.259
3.41353,6.05875,11.5473,61.26
3.43999,6.10885,11.5371,61.261
3.46667,6.15937,11.5274,61.262
3.4936,6.21032,11.5179,61.263
3.52077,6.26169,11.5089,61.264
3.54818,6.31349,11.5002,61.265
3.57583,6.36572,11.4919,61.266
3.60373,6.41838,11.484,61.267
3.63188,6.47149,11.4764,61.268
3.66027,6.52503,11.4693,61.269
3.68892,6.57901,11.4626,61.27
3.71782,6.63343,11.4562,61.271
3.74698,6.68831,11.4503,61.272
3.77639,6.74363,11.4448,61.273
3.80606,6.79941,11.4397,61.274
3.836,6.85564,11.435,61.275
3.86619,6.91232,11.4308,61.276
3.89665,6.96947,11.427,61.277
3.92738,7.02708,11.4236,61.278
3.95838,7.08516,11.4207,61.279
3.98965,7.1437,11.4183,61.28
4.02119,7.20271,11.4163,61.281
4.053,7.26219,11.4148,61.282
4.08509,7.32215,11.4137,61.283
4.11747,7.38258,11.4132,61.284
4.15012,7.4435,11.4131,61.285
4.18305,7.50489,11.4135,61.286
4.21627,7.56677,11.4144,61.287
4.24977,7.62913,11.4159,61.288
4.28357,7.69198,11.4178,61.289
4.31765,7.75532,11.4203,61.29
4.35203,7.81915,11.4233,61.291
4.3867,7.88347,11.4268,61.292
4.42167,7.94829,11.4309,61.293
4.45693,8.01361,11.4355,61.294
4.4925,8.07942,11.4407,61.295
4.52837,8.14573,11.4464,61.296
4.56454,8.21255,11.4528,61.297
4.60102,8.27987,11.4597,61.298
4.63781,8.34769,11.4672,61.299
4.67491,8.41602,11.4753,61.3
4.71232,8.48485,11.484,61.301
4.75005,8.5542,11.4933,61.302
4.78809,8.62405,11.5032,61.303
4.82645,8.69441,11.5138,61.304
4.86513,8.76529,11.525,61.305
4.90413,8.83668,11.5369,61.306
4.94345,8.90858,11.5494,61.307
4.98311,8.98099,11.5626,61.308
5.02308,9.05392,11.5765,61.309
5.06339,9.12736,11.5911,61.31
5.10403,9.20132,11.6064,61.311
5.14501,9.27579,11.6223,61.312
5.18631,9.35078,11.639,61.313
5.22796,9.42628,11.6564,61.314
5.26994,9.5023,11.6746,61.315
5.31226,9.57883,11.6935,61.316
5.35493,9.65588,11.7132,61.317
5.39794,9.73343,11.7336,61.318
5.44129,9.81151,11.7548,61.319
5.485,9.89009,11.7768,61.32
5.52905,9.96918,11.7996,61.321
5.57345,10.0488,11.8232,61.322
5.6182,10.1289,11.8477,61.323
5.66331,10.2095,11.8729,61.324
5.70877,10.2906,11.8991,61.325
5.75459,10.3723,11.926,61.326
5.80077,10.4544,11.9539,61.327
5.8473,10.537,11.9826,61.328
5.8942,10.6201,12.0122,61.329
5.94146,10.7038,12.0428,61.33
5.98908,10.7879,12.0742,61.331
6.03707,10.8725,12.1066,61.332
6.08542,10.9575,12.1399,61.333
6.13415,11.0431,12.1742,61.334
6.18323,11.1291,12.2094,61.335
6.23269,11.2156,12.2456,61.336
6.28252,11.3026,12.2828,61.337
6.33272,11.39,12.321,61.338
6.3833,11.4779,12.3603,61.339
6.43424,11.5663,12.4005,61.34
6.48556,11.6551,12.4418,61.341
6.53726,11.7444,12.4842,61.342
6.58933,11.834,12.5276,61.343
6.64178,11.9242,12.5722,61.344
6.6946,12.0147,12.6178,61.345
6.7478,12.1057,12.6645,61.346
6.80138,12.197,12.7124,61.347
6.85534,12.2888,12.7614,61.348
6.90967,12.381,12.8116,61.349
6.96439,12.4736,12.8629,61.35
7.01948,12.5665,12.9155,61.351
7.07495,12.6598,12.9692,61.352
7.1308,12.7535,13.0241,61.353
7.18702,12.8476,13.0803,61.354
7.24363,12.9419,13.1377,61.355
7.30061,13.0366,13.1964,61.356
7.35797,13.1317,13.2563,61.357
7.41571,13.227,13.3176,61.358
7.47382,13.3227,13.3801,61.359
7.53231,13.4186,13.4439,61.36
7.59118,13.5149,13.5091,61.361
7.65041,13.6113,13.5756,61.362
7.71002,13.7081,13.6435,61.363
7.77,13.8051,13.7128,61.364
7.83035,13.9023,13.7834,61.365
7.89107,13.9997,13.8555,61.366
7.95216,14.0973,13.929,61.367
8.01361,14.1951,14.0039,61.368
8.07542,14.2931,14.0803,61.369
8.1376,14.3912,14.1581,61.37
8.20014,14.4894,14.2374,61.371
8.26303,14.5878,14.3182,61.372
8.32628,14.6863,14.4005,61.373
8.38988,14.7848,14.4843,61.374
8.45383,14.8834,14.5697,61.375
8.51812,14.9821,14.6566,61.376
8.58276,15.0808,14.7451,61.377
8.64774,15.1794,14.8352,61.378
8.71306,15.2781,14.9268,61.379
8.77871,15.3767,15.0201,61.38
8.84469,15.4753,15.115,61.381
8.911,15.5738,15.2115,61.382
8.97762,15.6722,15.3097,61.383
9.04457,15.7704,15.4095,61.384
9.11183,15.8685,15.511,61.385
9.17939,15.9665,15.6142,61.386
9.24727,16.0642,15.719,61.387
9.31543,16.1617,15.8256,61.388
9.3839,16.2589,15.9339,61.389
9.45265,16.3559,16.0439,61.39
9.52168,16.4526,16.1557,61.391
9.59099,16.5489,16.2692,61.392
9.66057,16.6449,16.3845,61.393
9.73041,16.7404,16.5016,61.394
9.80051,16.8356,16.6204,61.395
9.87086,16.9303,16.741,61.396
9.94146,17.0245,16.8634,61.397
10.0123,17.1182,16.9876,61.398
10.0833,17.2113,17.1137,61.399
10.1546,17.3039,17.2415,61.4
10.2261,17.3958,17.3712,61.401
10.2978,17.4871,17.5027,61.402
10.3697,17.5777,17.6361,61.403
10.4418,17.6676,17.7713,61.404
10.514,17.7567,17.9083,61.405
10.5865,17.8451,18.0472,61.406
10.6591,17.9326,18.1879,61.407
10.7318,18.0193,18.3305,61.408
10.8047,18.105,18.4749,61.409
10.8777,18.1898,18.6212,61.41
10.9508,18.2737,18.7694,61.411
11.024,18.3565,18.9194,61.412
11.0973,18.4382,19.0712,61.413
11.1708,18.5189,19.2249,61.414
11.2442,18.5984,19.3804,61.415
11.3178,18.6767,19.5378,61.416
11.3914,18.7538,19.697,61.417
11.465,18.8296,19.8581,61.418
11.5386,18.9041,20.0209,61.419
11.6123,18.9773,20.1856,61.42
11.6859,19.0491,20.3521,61.421
11.7596,19.1194,20.5203,61.422
11.8332,19.1882,20.6904,61.423
11.9067,19.2555,20.8622,61.424
11.9802,19.3213,21.0358,61.425
12.0536,19.3854,21.2111,61.426
12.1269,19.4478,21.3881,61.427
12.2001,19.5086,21.5668,61.428
12.2732,19.5675,21.7473,61.429
12.3462,19.6247,21.9294,61.43
12.419,19.68,22.1131,61.431
12.4916,19.7335,22.2985,61.432
12.564,19.7849,22.4854,61.433
12.6362,19.8344,22.674,61.434
12.7082,19.8819,22.8641,61.435
12.7799,19.9273,23.0557,61.436
12.8514,19.9706,23.2488,61.437
12.9226,20.0116,23.4434,61.438
12.9935,20.0505,23.6394,61.439
13.064,20.0871,23.8368,61.44
13.1343,20.1214,24.0356,61.441
13.2041,20.1534,24.2357,61.442
13.2736,20.1829,24.4371,61.443
13.3427,20.21,24.6397,61.444
13.4114,20.2347,24.8436,61.445
13.4796,20.2568,25.0486,61.446
13.5474,20.2763,25.2548,61.447
13.6147,20.2932,25.4621,61.448
13.6815,20.3075,25.6704,61.449
13.7477,20.319,25.8797,61.45
13.8135,20.3279,26.0899,61.451
13.8786,20.3339,26.301,61.452
13.9432,20.3372,26.513,61.453
14.0071,20.3376,26.7258,61.454
14.0704,20.3351,26.9393,61.455
14.133,20.3297,27.1535,61.456
14.195,20.3213,27.3683,61.457
14.2563,20.3099,27.5837,61.458
14.3168,20.2956,27.7996,61.459
14.3766,20.2781,28.0159,61.46
14.4356,20.2576,28.2327,61.461
14.4938,20.234,28.4497,61.462
14.5512,20.2073,28.667,61.463
14.6078,20.1773,28.8845,61.464
14.6635,20.1442,29.1022,61.465
14.7183,20.1079,29.3198,61.466
14.7722,20.0684,29.5375,61.467
14.8252,20.0256,29.7551,61.468
14.8772,19.9796,29.9725,61.469
14.9282,19.9303,30.1897,61.47
14.9782,19.8776,30.4067,61.471
15.0272,19.8217,30.6232,61.472
15.0751,19.7625,30.8393,61.473
15.122,19.6999,31.0549,61.474
15.1678,19.634,31.2699,61.475
15.2125,19.5648,31.4842,61.476
15.256,19.4922,31.6978,61.477
15.2983,19.4163,31.9105,61.478
15.3395,19.3371,32.1223,61.479
15.3795,19.2545,32.3332,61.48
15.4182,19.1686,32.543,61.481
15.4558,19.0794,32.7516,61.482
15.492,18.9869,32.9591,61.483
15.5269,18.8911,33.1652,61.484
15.5606,18.792,33.37,61.485
15.5929,18.6896,33.5733,61.486
15.6239,18.584,33.7751,61.487
15.6535,18.4752,33.9753,61.488
15.6817,18.3632,34.1738,61.489
15.7085,18.248,34.3705,61.49
15.7339,18.1297,34.5654,61.491
15.7578,18.0083,34.7583,61.492
15.7804,17.8838,34.9493,61.493
15.8014,17.7562,35.1382,61.494
15.8209,17.6257,35.3249,61.495
15.839,17.4922,35.5095,61.496
15.8555,17.3557,35.6917,61.497
15.8705,17.2164,35.8716,61.498
15.884,17.0743,36.0491,61.499
15.8959,16.9293,36.224,61.5
15.9062,16.7817,36.3964,61.501
15.915,16.6313,36.5662,61.502
15.9221,16.4784,36.7332,61.503
15.9277,16.3229,36.8975,61.504
15.9316,16.1648,37.059,61.505
15.934,16.0043,37.2176,61.506
15.9347,15.8414,37.3732,61.507
15.9337,15.6762,37.5258,61.508
15.9312,15.5088,37.6754,61.509
15.9269,15.3391,37.8219,61.51
15.9211,15.1674,37.9652,61.511
15.9135,14.9935,38.1053,61.512
15.9043,14.8177,38.2422,61.513
15.8935,14.64,38.3758,61.514
15.8809,14.4605,38.506,61.515
15.8667,14.2792,38.6328,61.516
15.8509,14.0962,38.7562,61.517
15.8333,13.9116,38.8762,61.518
15.8141,13.7255,38.9927,61.519
15.7932,13.5379,39.1056,61.52
15.7707,13.349,39.215,61.521
15.7464,13.1588,39.3208,61.522
15.7206,12.9673,39.423,61.523
15.693,12.7748,39.5216,61.524
15.6638,12.5812,39.6166,61.525
15.633,12.3867,39.7079,61.526
15.6006,12.1913,39.7955,61.527
15.5665,11.995,39.8794,61.528
15.5307,11.7981,39.9597,61.529
15.4934,11.6006,40.0362,61.53
15.4545,11.4025,40.1091,61.531
15.414,11.204,40.1782,61.532
15.3719,11.0051,40.2436,61.533
15.3282,10.8058,40.3053,61.534
15.283,10.6064,40.3633,61.535
15.2362,10.4069,40.4177,61.536
15.1879,10.2073,40.4683,61.537
15.1381,10.0077,40.5153,61.538
15.0868,9.80821,40.5586,61.539
15.034,9.60894,40.5983,61.54
14.9798,9.40992,40.6344,61.541
14.9241,9.21125,40.6668,61.542
14.8669,9.013,40.6957,61.543
14.8084,8.81524,40.7211,61.544
14.7485,8.61805,40.7429,61.545
14.6872,8.42149,40.7612,61.546
14.6245,8.22565,40.776,61.547
14.5605,8.03058,40.7875,61.548
14.4952,7.83635,40.7955,61.549
14.4286,7.64304,40.8002,61.55
